time,gripper_position_x,gripper_position_y,gripper_position_z,gripper_rot_x,gripper_rot_y,gripper_rot_z,gripper_rot_w
0.10255002975463867,0.006576254776542226,0.005945992301103888,0.8631000190607848,-0.007735729790079401,0.7067815397112754,-0.007736724666126514,-0.7073472674008257
0.10298299789428711,0.006576254776542226,0.005945992301103888,0.8631000190607848,-0.007735729790079401,0.7067815397112754,-0.007736724666126514,-0.7073472674008257
0.18965816497802734,0.006576254776523825,0.005945992301112458,0.8631000190607848,-0.007735729791030769,0.7067815397112744,-0.007736724667078654,-0.7073472674008058
0.2628490924835205,0.00657625477648601,0.005945992301128506,0.8631000190607852,-0.007735729792794584,0.7067815397112751,-0.0077367246688434185,-0.7073472674007668
0.33675312995910645,0.006576254776470203,0.005945992301135799,0.8631000190607852,-0.007735729793607879,0.7067815397112734,-0.007736724669656926,-0.70734726740075
0.4301421642303467,0.0065762547764395074,0.005945992301149339,0.8631000190607854,-0.007735729795092115,0.7067815397112731,-0.007736724671142206,-0.7073472674007184
0.5120329856872559,0.006576254776412383,0.005945992301161363,0.8631000190607854,-0.007735729796424199,0.7067815397112719,-0.007736724672474908,-0.7073472674006902
0.5775671005249023,0.006576254776400473,0.005945992301166964,0.8631000190607854,-0.007735729797034859,0.7067815397112711,-0.007736724673085759,-0.7073472674006774
0.648339033126831,0.006576254776355663,0.005945992301142243,0.8631000190607859,-0.007735729798612742,0.706781539711317,-0.007736724674663606,-0.7073472674005975
0.7217700481414795,0.006576254776560159,0.005945992301099501,0.8631000190607849,-0.007735729789592967,0.7067815397112656,-0.007736724665640098,-0.7073472674008461
0.7813451290130615,0.006576254776539289,0.005945992301108437,0.8631000190607847,-0.007735729790582328,0.7067815397112652,-0.007736724666629833,-0.7073472674008249
0.8658452033996582,0.006576254776505156,0.005945992301125017,0.863100019060785,-0.0077357297923915744,0.7067815397112626,-0.007736724668440238,-0.7073472674007883
0.9396071434020996,0.00657625477646909,0.005945992301139634,0.863100019060785,-0.007735729794007877,0.7067815397112641,-0.007736724670057486,-0.7073472674007505
1.0171160697937012,0.00657625477643987,0.005945992301152827,0.8631000190607853,-0.00773572979545354,0.7067815397112635,-0.0077367246715041235,-0.70734726740072
