7.708107948303223,data: 3.60533618927
7.769453763961792,data: 3.60533618927
7.833937883377075,data: 3.60533618927
7.891743898391724,data: 3.60533618927
7.944771766662598,data: 3.60533618927
8.007130861282349,data: 3.60533618927
18.571749925613403,data: 4.17355918884
18.63378095626831,data: 4.17355918884
18.693403959274292,data: 4.17355918884
18.76067090034485,data: 4.17355918884
18.83058786392212,data: 4.17355918884
18.90587091445923,data: 4.17355918884
29.907800912857056,data: 90.5868301392
30.201385974884033,data: 90.6105880737
30.28470492362976,data: 90.6105880737
30.36499285697937,data: 90.6105880737
30.43842387199402,data: 90.4496154785
30.50056791305542,data: 90.4496154785
30.562116861343384,data: 90.4496154785
30.6191987991333,data: 90.4496154785
30.67983078956604,data: 90.4496154785
30.734660863876343,data: 90.4496154785
30.79689598083496,data: 89.7710494995
30.852876901626587,data: 89.7710494995
30.90948176383972,data: 89.7710494995
30.971479892730713,data: 89.7710494995
31.04211187362671,data: 89.7710494995
31.118722915649414,data: 89.7710494995
31.18062686920166,data: 89.9100799561
31.253633975982666,data: 89.9100799561
31.322046995162964,data: 89.9100799561
31.384821891784668,data: 89.9100799561
31.44889497756958,data: 89.9100799561
31.507067918777466,data: 89.9100799561
31.572743892669678,data: 90.5697937012
31.629827976226807,data: 90.5697937012
31.703657865524292,data: 90.5697937012
31.765227794647217,data: 90.5697937012
31.817178964614868,data: 90.5697937012
31.879941940307617,data: 90.5697937012
31.950716972351074,data: 89.8091964722
32.003235816955566,data: 89.8091964722
32.07416582107544,data: 89.8091964722
32.14508295059204,data: 89.8091964722
32.199142932891846,data: 89.8091964722
32.2591028213501,data: 89.8091964722
32.32998776435852,data: 90.0337600708
32.38222789764404,data: 90.0337600708
32.44336676597595,data: 90.0337600708
32.50630497932434,data: 90.0337600708
32.565974950790405,data: 90.0337600708
32.648942947387695,data: 90.0337600708
32.72466778755188,data: 90.5599594116
32.794965982437134,data: 90.5599594116
32.86394190788269,data: 90.5599594116
32.94048500061035,data: 90.5599594116
33.01633286476135,data: 90.5599594116
33.09914588928223,data: 90.5599594116
33.18109583854675,data: 91.1036224365
33.26286292076111,data: 91.1036224365
33.34577798843384,data: 91.1036224365
33.42004680633545,data: 91.1036224365
33.488003969192505,data: 91.1036224365
33.556132793426514,data: 91.1036224365
33.62061095237732,data: 90.8520202637
33.679343938827515,data: 90.8520202637
33.747349977493286,data: 90.8520202637
33.82321882247925,data: 90.8520202637
33.918213844299316,data: 90.8520202637
33.998517990112305,data: 90.8520202637
34.079264879226685,data: 87.1015777588
34.14156889915466,data: 87.1015777588
34.199843883514404,data: 87.1015777588
34.26556897163391,data: 87.1015777588
34.32472491264343,data: 87.1015777588
34.382816791534424,data: 87.1015777588
34.4490909576416,data: 90.7349243164
34.513394832611084,data: 90.7349243164
34.587732791900635,data: 90.7349243164
34.657572984695435,data: 90.7349243164
