time,odom_position_x,odom_position_y,odom_position_z,odom_rot_x,odom_rot_y,odom_rot_z,odom_rot_w
0.024747848510742188,-2.05238581823464e-06,1.881920797940518e-08,-0.0005055776994307391,-1.7104495504804516e-05,-1.730539830926197e-05,0.7068251823419575,0.7073882675131234
0.0811760425567627,-2.052385853634838e-06,1.8819138616595413e-08,-0.0005055777782463616,-1.7104285227113203e-05,-1.7305202643583304e-05,0.7068251823413416,0.7073882675137485
0.13278794288635254,-2.0523772203501177e-06,1.881898354283342e-08,-0.0005055767081038106,-1.7110140604493286e-05,-1.731104720666912e-05,0.7068251823400622,0.7073882675147423
0.18220996856689453,-2.052397148667005e-06,1.8818829634263505e-08,-0.0005055774493368265,-1.7095531244856345e-05,-1.7296438895564896e-05,0.7068251823391818,0.7073882675163327
0.23783302307128906,-2.0523795301632344e-06,1.8818671322748566e-08,-0.0005055771080321823,-1.7107802912047457e-05,-1.7308703446408597e-05,0.7068251823377144,0.7073882675172022
0.2952728271484375,-2.052387427652801e-06,1.881853985217629e-08,-0.0005055774266477919,-1.7101853457453775e-05,-1.730275562903883e-05,0.7068251823368132,0.707388267518392
0.3538930416107178,-2.052385608475068e-06,1.8818415354541866e-08,-0.0005055774524825168,-1.710287747940621e-05,-1.730377972037574e-05,0.7068251823358196,0.707388267519335
0.4142110347747803,-2.0523816576675957e-06,1.881829569147335e-08,-0.0005055774521473405,-1.7105439434840766e-05,-1.7306341049229832e-05,0.7068251823348335,0.7073882675201958
0.47222089767456055,-2.052385791884197e-06,1.8818190905068102e-08,-0.0005055776278592924,-1.7102243737873925e-05,-1.7303146679669882e-05,0.7068251823340806,0.7073882675211034
0.529839038848877,-2.052381173442681e-06,1.8818090405164564e-08,-0.000505577580324771,-1.710532660667143e-05,-1.7306228786251747e-05,0.7068251823332329,0.7073882675218005
0.5918338298797607,-2.0523831002456558e-06,1.881799642413501e-08,-0.000505577698780282,-1.7103736264941042e-05,-1.7304639148128214e-05,0.7068251823325319,0.7073882675225783
0.6508939266204834,-2.0523819296462057e-06,1.8817910457961592e-08,-0.0005055777230597424,-1.7104382200622226e-05,-1.7305285094534346e-05,0.7068251823318475,0.7073882675232307
