time,gripper_position_x,gripper_position_y,gripper_position_z,gripper_rot_x,gripper_rot_y,gripper_rot_z,gripper_rot_w
0.07335901260375977,0.006576249635092066,0.005945992217967281,0.8631000190660101,-0.007735728075124108,0.7067815435478725,-0.007736722866290214,-0.7073472636057383
0.07376599311828613,0.006576249635092066,0.005945992217967281,0.8631000190660101,-0.007735728075124108,0.7067815435478725,-0.007736722866290214,-0.7073472636057383
0.14560699462890625,0.006576249635040791,0.0059459922179920495,0.8631000190660103,-0.007735728077757929,0.7067815435478703,-0.0077367228689253645,-0.707347263605683
0.21151399612426758,0.006576249635013996,0.00594599221800324,0.8631000190660105,-0.007735728078989945,0.7067815435478707,-0.007736722870158258,-0.7073472636056554
0.27338695526123047,0.006576249634968797,0.005945992218023939,0.8631000190660107,-0.007735728081256091,0.7067815435478692,-0.007736722872425604,-0.7073472636056073
0.3519721031188965,0.006576249634925295,0.0059459922180421345,0.8631000190660109,-0.007735728083273569,0.7067815435478711,-0.007736722874444142,-0.7073472636055613
0.4239621162414551,0.0065762496349063134,0.005945992218050655,0.863100019066011,-0.007735728084204746,0.7067815435478704,-0.00773672287537578,-0.7073472636055417
0.4914860725402832,0.006576249634870977,0.005945992218066155,0.863100019066011,-0.007735728085904377,0.7067815435478708,-0.007736722877076195,-0.7073472636055039
0.5646569728851318,0.006576249634837448,0.005945992218080069,0.8631000190660111,-0.007735728087431653,0.7067815435478726,-0.007736722878604583,-0.7073472636054688
0.642848014831543,0.006576249634822424,0.00594599221808645,0.8631000190660113,-0.007735728088133334,0.7067815435478731,-0.00773672287930658,-0.7073472636054527
0.7550511360168457,0.006576249634887346,0.0059459922180269305,0.863100019066011,-0.007735728081810868,0.7067815435479572,-0.007736722872978806,-0.7073472636055074
0.8500339984893799,0.006576249634855127,0.005945992218044924,0.863100019066011,-0.007735728083770152,0.7067815435479475,-0.00773672287493939,-0.707347263605474
0.9311239719390869,0.006576249634837899,0.0059459922180531925,0.8631000190660111,-0.007735728084669283,0.7067815435479453,-0.0077367228758389184,-0.7073472636054567
1.0080699920654297,0.006576249615106392,0.005945992217398608,0.8631000190662391,-0.0077357280722063545,0.7067815435596714,-0.00773672286311264,-0.7073472635940156
1.0762159824371338,0.006576249634849513,0.005945992218074128,0.8631000190660106,-0.007735728087391556,0.7067815435478998,-0.007736722878563779,-0.7073472636054423
1.148064136505127,0.006576249634793595,0.005945992218080052,0.8631000190660112,-0.007735728087550634,0.7067815435479243,-0.007736722878722496,-0.7073472636054144
1.2339341640472412,0.006576249635086215,0.005945992217985037,0.8631000190660101,-0.007735728079297892,0.7067815435478041,-0.007736722870467679,-0.707347263605715
1.3281080722808838,0.0065762496350307625,0.0059459922180088885,0.8631000190660105,-0.007735728079637423,0.7067815435478318,-0.007736722870806857,-0.7073472636056798
