time,odom_position_x,odom_position_y,odom_position_z,odom_rot_x,odom_rot_y,odom_rot_z,odom_rot_w
0.05775809288024902,-2.052794285345091e-06,1.901593720942535e-08,-0.0005055776168513184,-1.710339929452763e-05,-1.7304301722610776e-05,0.706825183857515,0.7073882659988255
0.12414407730102539,-2.0527906324509874e-06,1.9015837411109036e-08,-0.0005055775912649364,-1.710579212988765e-05,-1.730669404442878e-05,0.7068251838566869,0.7073882659995366
0.1732311248779297,-2.0527958572684516e-06,1.9015761933399017e-08,-0.0005055777969202573,-1.710187060482688e-05,-1.730277901826191e-05,0.70682518385615,0.7073882660002636
0.2256460189819336,-2.0527985772759857e-06,1.9015638594559875e-08,-0.0005055775648835775,-1.709964911040647e-05,-1.730055720206082e-05,0.70682518385524,0.707388266001281
0.2877330780029297,-2.052791071028775e-06,1.9015514586442732e-08,-0.0005055774680549057,-1.7104754515468585e-05,-1.7305657926490013e-05,0.7068251838541858,0.707388266002086
0.34670400619506836,-2.052795718213198e-06,1.9015408683417667e-08,-0.0005055776639029518,-1.710119080077804e-05,-1.7302094747917538e-05,0.7068251838534368,0.7073882660030079
0.39820003509521484,-2.052786361017359e-06,1.9015275653220566e-08,-0.0005055771816489633,-1.7107602481978587e-05,-1.730850097136555e-05,0.7068251838522873,0.7073882660038445
0.4568521976470947,-2.052792835177087e-06,1.9015148931779066e-08,-0.000505577456141543,-1.71026781658001e-05,-1.730358033388879e-05,0.7068251838513891,0.7073882660049816
0.5096971988677979,-2.0527903490728725e-06,1.9015030988688876e-08,-0.0005055774654060697,-1.710419474537009e-05,-1.7305096702487534e-05,0.7068251838504374,0.7073882660058588
0.5649240016937256,-2.05278804910617e-06,1.9014921492726232e-08,-0.0005055774954415351,-1.7105597193540513e-05,-1.7306498824628203e-05,0.7068251838495551,0.7073882660066723
0.6181490421295166,-2.0527907782890545e-06,1.9014818719576e-08,-0.0005055776335472478,-1.7103412359766808e-05,-1.7304314968358692e-05,0.7068251838487973,0.7073882660075357
0.6729171276092529,-2.052787380415898e-06,1.901472386402897e-08,-0.0005055776134068792,-1.710563365590854e-05,-1.7306535770836584e-05,0.7068251838480113,0.707388266008213
0.7260620594024658,-2.0527898960557422e-06,1.9014639823940714e-08,-0.0005055770355867194,-1.7103644865860017e-05,-1.7304547286402014e-05,0.7068251838473989,0.7073882660089217
0.7843589782714844,-2.0527945648025784e-06,1.9014526196842532e-08,-0.0005055776569836256,-1.7100045512993675e-05,-1.730094990874541e-05,0.7068251838465824,0.7073882660099123
0.8387060165405273,-2.052786506397981e-06,1.9014419350019476e-08,-0.0005055775335474667,-1.710557860894705e-05,-1.73064811495588e-05,0.7068251838456368,0.7073882660105884
0.8993270397186279,-2.0527867325767267e-06,1.9014298889845523e-08,-0.00050557724320471,-1.7105156755930996e-05,-1.730605496316305e-05,0.706825183844731,0.707388266011514
0.957219123840332,-2.0527868952262455e-06,1.9014168197730406e-08,-0.0005055773680996498,-1.7104744112347126e-05,-1.730564449963391e-05,0.7068251838437095,0.7073882660125546
1.012336015701294,-2.052787602018062e-06,1.9014050504006716e-08,-0.0005055774668251342,-1.7103973065528563e-05,-1.730487463858606e-05,0.706825183842803,0.7073882660134979
1.0740890502929688,-2.0527850633704606e-06,1.9013939855645583e-08,-0.000505577484285159,-1.7105543332288377e-05,-1.730644479418987e-05,0.7068251838419062,0.7073882660143176
1.1360280513763428,-2.0527864152667125e-06,1.9013835447735314e-08,-0.0005055775932613586,-1.710434124394254e-05,-1.7305243389778327e-05,0.7068251838411157,0.7073882660151659
1.1912741661071777,-2.052784912776683e-06,1.901374043422003e-08,-0.0005055776422404467,-1.7105204658255562e-05,-1.7306106754202995e-05,0.7068251838403562,0.7073882660158828
1.2521800994873047,-2.052795154099196e-06,1.9013611358650352e-08,-0.0005055775341037717,-1.709757311521262e-05,-1.729848162744483e-05,0.7068251838394849,0.7073882660171246
1.3093621730804443,-2.052786046643926e-06,1.901347334773689e-08,-0.0005055773911616674,-1.710379519207704e-05,-1.7304698114994364e-05,0.7068251838383017,0.7073882660180042
1.3686201572418213,-2.052788077997758e-06,1.9013355202009315e-08,-0.0005055775427321753,-1.7102076912482513e-05,-1.730298013404265e-05,0.7068251838374177,0.7073882660189711
1.4247829914093018,-2.052788477468518e-06,1.9013245469582177e-08,-0.000505577621212238,-1.7101545104254474e-05,-1.7302448781671552e-05,0.7068251838365719,0.7073882660198422
1.4879350662231445,-2.0527795337198732e-06,1.9013124380354123e-08,-0.0005055772806210734,-1.7107677648507113e-05,-1.730858065751328e-05,0.7068251838354956,0.7073882660206193
1.5597951412200928,-2.052788944963353e-06,1.9013010365762084e-08,-0.0005055776053721033,-1.7100685496894243e-05,-1.730158926851624e-05,0.7068251838347581,0.7073882660216961
1.631169080734253,-2.0527823552682635e-06,1.9012899858021973e-08,-0.0005055775074177659,-1.710515865309176e-05,-1.730606083338292e-05,0.7068251838338063,0.7073882660224298
