time,odom_position_x,odom_position_y,odom_position_z,odom_rot_x,odom_rot_y,odom_rot_z,odom_rot_w
0.03383803367614746,-2.0524493034802235e-06,1.8852285965393484e-08,-0.0005055776252997357,-1.7103344800509534e-05,-1.730425565199263e-05,0.7068251825951036,0.7073882672602344
0.07506012916564941,-2.052447363359325e-06,1.8852183170776048e-08,-0.0005055773131786255,-1.7104501645606715e-05,-1.7305413628377824e-05,0.706825182594271,0.7073882672610102
0.13474512100219727,-2.0524471403390312e-06,1.8852070780535704e-08,-0.0005055776404464356,-1.710441755039444e-05,-1.7305326058377022e-05,0.7068251825934159,0.7073882672618687
0.1872570514678955,-2.0524486639506404e-06,1.8851973069633834e-08,-0.0005055777347901143,-1.7103104647327193e-05,-1.7304015226613318e-05,0.7068251825926724,0.7073882672626756
0.24238920211791992,-2.05244328745027e-06,1.885187466321627e-08,-0.0005055776008251172,-1.7106751322883338e-05,-1.7307653106021615e-05,0.7068251825918725,0.7073882672632975
0.30141496658325195,-2.052441647564273e-06,1.8851736259062682e-08,-0.0005055761773547652,-1.7107630860174654e-05,-1.7308525488150356e-05,0.7068251825908132,0.7073882672643133
0.35634398460388184,-2.052456640845431e-06,1.8851529885624378e-08,-0.0005055770815576999,-1.709641785294343e-05,-1.7297322641688252e-05,0.7068251825893985,0.7073882672662721
0.40848302841186523,-2.052446401648132e-06,1.885133105042694e-08,-0.0005055769491190305,-1.710329808953726e-05,-1.7304205105672435e-05,0.7068251825876839,0.7073882672676507
0.4634721279144287,-2.052447458451816e-06,1.8851144339537135e-08,-0.0005055771290276533,-1.7102121086070237e-05,-1.7303029955144417e-05,0.7068251825862447,0.7073882672691457
0.518308162689209,-2.0524488351150942e-06,1.885097690229251e-08,-0.0005055772698316433,-1.7100759686008333e-05,-1.7301669670300074e-05,0.706825182584964,0.7073882672704918
0.583463191986084,-2.0524435836762544e-06,1.885081928943745e-08,-0.0005055772524298046,-1.710416816222734e-05,-1.7305077368517552e-05,0.7068251825836641,0.7073882672716248
0.6597030162811279,-2.0524466906421575e-06,1.8850671854638706e-08,-0.0005055774338390221,-1.7101612885999165e-05,-1.730252324042728e-05,0.7068251825825658,0.7073882672728465
0.7347540855407715,-2.052443429414494e-06,1.8850536888164945e-08,-0.0005055774396863499,-1.7103646553222845e-05,-1.7304556553887634e-05,0.7068251825814708,0.7073882672738417
0.8035440444946289,-2.0524435753474176e-06,1.8850412438235417e-08,-0.0005055775310536109,-1.710326357067939e-05,-1.7304173926113934e-05,0.7068251825805074,0.7073882672748228
0.8581781387329102,-2.052443219447133e-06,1.8850292926738364e-08,-0.0005055775975817012,-1.7103250980964888e-05,-1.730416160163005e-05,0.7068251825795752,0.7073882672757552
0.9141190052032471,-2.052441730152181e-06,1.885018427450185e-08,-0.0005055776317574746,-1.710407454506584e-05,-1.730498509682498e-05,0.7068251825787102,0.7073882672765793
0.9674301147460938,-2.0524420907060977e-06,1.885008328844206e-08,-0.000505577704579754,-1.7103590333201212e-05,-1.730450123506434e-05,0.7068251825779319,0.7073882672773805
1.0332090854644775,-2.0524364207649525e-06,1.8849971919845422e-08,-0.0005055766825611454,-1.710740001209436e-05,-1.7308310898602115e-05,0.7068251825769798,0.7073882672781466
1.0865540504455566,-2.0524350559895376e-06,1.8849809939498752e-08,-0.0005055771023128337,-1.7108022262186475e-05,-1.7308929754573357e-05,0.7068251825757224,0.7073882672793729
1.1456611156463623,-2.0524415412190332e-06,1.8849663785468034e-08,-0.0005055773523837889,-1.7103051821079998e-05,-1.730396047984763e-05,0.7068251825746874,0.7073882672806487
1.2181119918823242,-2.052442954376549e-06,1.8849457554710736e-08,-0.0005055771049234537,-1.710157964969809e-05,-1.730248847948242e-05,0.7068251825731117,0.7073882672822948
1.2835571765899658,-2.0524400896961773e-06,1.8849284395589146e-08,-0.0005055771503732938,-1.7103243783390473e-05,-1.7304152478488788e-05,0.7068251825717261,0.7073882672835984
1.3489341735839844,-2.0524391379061423e-06,1.8849124502548498e-08,-0.0005055772443578275,-1.710356757093369e-05,-1.730447652644459e-05,0.7068251825704716,0.7073882672848362
1.4247181415557861,-2.052439529583952e-06,1.8848972458481057e-08,-0.000505577356823864,-1.710294661574571e-05,-1.7303856161081982e-05,0.706825182569297,0.7073882672860399
1.499027967453003,-2.0524374108179035e-06,1.8848834700403543e-08,-0.0005055773980424307,-1.710415577656354e-05,-1.730506524076215e-05,0.7068251825681972,0.7073882672870802
1.5794181823730469,-2.052437848432375e-06,1.8848707521862407e-08,-0.0005055774957901816,-1.7103557684768762e-05,-1.730446762402566e-05,0.7068251825672168,0.7073882672880888
1.6577951908111572,-2.0524366497866424e-06,1.8848584980562383e-08,-0.000505577545600034,-1.7104141893458074e-05,-1.7305051919477274e-05,0.7068251825662484,0.707388267289028
1.7382819652557373,-2.0524361936442206e-06,1.884847431301087e-08,-0.0005055776074236618,-1.7104220924149923e-05,-1.7305131152626134e-05,0.7068251825653831,0.7073882672898888
1.8311901092529297,-2.05243588837676e-06,1.884837090744551e-08,-0.0005055776647614561,-1.7104208128261567e-05,-1.7305118582088008e-05,0.7068251825645763,0.7073882672906955
1.9265971183776855,-2.052435081193318e-06,1.8848271021850924e-08,-0.0005055777067411015,-1.7104562725830137e-05,-1.7305473264389573e-05,0.7068251825637895,0.7073882672914643
2.007265090942383,-2.0524350316734824e-06,1.884818147878612e-08,-0.0005055773487654507,-1.7104392141318035e-05,-1.7305305663037217e-05,0.7068251825630792,0.7073882672921824
2.0799410343170166,-2.0524259215053453e-06,1.8847945379993694e-08,-0.0005055770221638264,-1.7110378838719042e-05,-1.7311295689894628e-05,0.7068251825610882,0.7073882672938806
2.149402141571045,-2.052440981971876e-06,1.884780085465148e-08,-0.0005055775541626031,-1.70992855452713e-05,-1.730019811848088e-05,0.7068251825602319,0.7073882672952759
2.220827102661133,-2.052433106637817e-06,1.884766680172647e-08,-0.0005055774225172331,-1.7104628735670977e-05,-1.7305538552129546e-05,0.7068251825590837,0.7073882672961634
2.2740440368652344,-2.052432329374863e-06,1.884754496114631e-08,-0.0005055775033602494,-1.7104913358588554e-05,-1.7305823041669616e-05,0.7068251825581287,0.7073882672971036
2.3310351371765137,-2.0524357998306674e-06,1.8847429791987377e-08,-0.0005055776557310598,-1.710216980671376e-05,-1.7303080702197607e-05,0.7068251825572855,0.7073882672980795
2.382634162902832,-2.052430301532293e-06,1.884732223598768e-08,-0.0005055775886552774,-1.710586716767536e-05,-1.7306777064604926e-05,0.7068251825563707,0.7073882672988139
2.4344120025634766,-2.052433732814474e-06,1.8847224692486626e-08,-0.0005055777392675657,-1.7103191323940173e-05,-1.7304102274966293e-05,0.7068251825556643,0.7073882672996499
2.4872171878814697,-2.052431133480013e-06,1.884712840633483e-08,-0.0005055777274621167,-1.710483751149108e-05,-1.7305748145329123e-05,0.7068251825548791,0.7073882673003543
2.5348219871520996,-2.0524328947233697e-06,1.8846887592672418e-08,-0.0005055771968178954,-1.7103045859944984e-05,-1.730395333625017e-05,0.7068251825530597,0.7073882673022596
2.580662965774536,-2.052436620873747e-06,1.8846731266331657e-08,-0.0005055772830457744,-1.7100034538878104e-05,-1.730093977491329e-05,0.7068251825519205,0.7073882673035442
2.637423038482666,-2.0524279474448785e-06,1.8846570288655155e-08,-0.0005055771849444401,-1.7105876151811173e-05,-1.7306784799869995e-05,0.7068251825505176,0.7073882673046618
2.6823930740356445,-2.052432996832104e-06,1.8846427016975913e-08,-0.0005055774164787474,-1.710193915824369e-05,-1.7302849307009552e-05,0.7068251825494802,0.7073882673058899
2.729156017303467,-2.052429468037298e-06,1.8846290978443044e-08,-0.000505577411866619,-1.7104162290555002e-05,-1.7305071916642246e-05,0.7068251825483735,0.7073882673068876
2.7759320735931396,-2.0524290894330947e-06,1.8846161846494854e-08,-0.000505577496225873,-1.710414463050142e-05,-1.7305054447375195e-05,0.7068251825473666,0.7073882673078945
2.821479082107544,-2.0524297104904893e-06,1.88460455783886e-08,-0.0005055775846844347,-1.7103439539247117e-05,-1.730434985761407e-05,0.7068251825464733,0.7073882673088215
2.8694751262664795,-2.0524274293641068e-06,1.8845935956658504e-08,-0.0005055775993353558,-1.710482802476665e-05,-1.7305738112016502e-05,0.7068251825455896,0.7073882673096369
2.9219391345977783,-2.0524283598417137e-06,1.8845831575311188e-08,-0.0005055776896853281,-1.710392799368236e-05,-1.7304838586245728e-05,0.7068251825447934,0.7073882673104761
2.972966194152832,-2.0524270610609193e-06,1.884573596169e-08,-0.0005055777143286519,-1.7104644224034257e-05,-1.730555478589803e-05,0.7068251825440328,0.7073882673112015
