time,odom_position_x,odom_position_y,odom_position_z,odom_rot_x,odom_rot_y,odom_rot_z,odom_rot_w
0.0662531852722168,-2.0523989405012995e-06,1.883230994585705e-08,-0.0005055774446934124,-1.7107170694679905e-05,-1.730807765360651e-05,0.7068251824413357,0.7073882674136939
0.1325671672821045,-2.052406574736132e-06,1.8832203003624204e-08,-0.0005055776984044663,-1.710146008542991e-05,-1.7302370783239837e-05,0.7068251824406087,0.7073882674146981
0.18386006355285645,-2.0523984573972515e-06,1.8832093491940628e-08,-0.0005055775619713983,-1.7107028283520116e-05,-1.7307937676686197e-05,0.7068251824396388,0.7073882674153964
0.23668313026428223,-2.0524052412388157e-06,1.8831992292076168e-08,-0.0005055773397927808,-1.710192801031456e-05,-1.7302846553859888e-05,0.7068251824389135,0.7073882674163691
0.2902259826660156,-2.052408676035658e-06,1.8831855120226768e-08,-0.0005055775929692051,-1.709917546659916e-05,-1.7300088137381122e-05,0.7068251824379378,0.7073882674174778
0.3460211753845215,-2.052399663924297e-06,1.883172301984145e-08,-0.0005055774630608311,-1.7105336853659105e-05,-1.7306246674331907e-05,0.7068251824367873,0.7073882674183279
0.4012792110443115,-2.0524016599310843e-06,1.8831600487648724e-08,-0.0005055772717019631,-1.7103638122571394e-05,-1.7304546279826004e-05,0.7068251824358791,0.7073882674193179
0.4553370475769043,-2.0523994934642484e-06,1.8831462192891134e-08,-0.0005055773645751636,-1.710487798469232e-05,-1.73057871489324e-05,0.7068251824347683,0.7073882674203675
0.5181410312652588,-2.0524023972073174e-06,1.883133077360162e-08,-0.0005055775211021477,-1.710250394987133e-05,-1.7303414244663494e-05,0.7068251824337908,0.7073882674214597
0.583853006362915,-2.0523982161915365e-06,1.883120949116874e-08,-0.0005055774966697246,-1.7105227162043926e-05,-1.730613678194729e-05,0.7068251824327889,0.7073882674223283
0.6517021656036377,-2.052400133559592e-06,1.8831098462469484e-08,-0.0005055776206607313,-1.7103605450787503e-05,-1.730451580732938e-05,0.7068251824319557,0.7073882674232398
0.7142741680145264,-2.052398531702905e-06,1.8830990434625e-08,-0.0005055776453805564,-1.7104510925930535e-05,-1.7305421237415257e-05,0.706825182431094,0.7073882674240567
0.7710590362548828,-2.0523980007662815e-06,1.8830892659538363e-08,-0.0005055776960248889,-1.7104672423221885e-05,-1.7305582861929346e-05,0.706825182430328,0.7073882674248143
0.8247520923614502,-2.0523984281666095e-06,1.8830810029346612e-08,-0.0005055775213010528,-1.710417897439002e-05,-1.7305090912435225e-05,0.7068251824296868,0.707388267425479
0.8767030239105225,-2.052400627784774e-06,1.8830678951363942e-08,-0.0005055767976769182,-1.7102315647835486e-05,-1.730322581883531e-05,0.7068251824287164,0.7073882674265393
0.9303011894226074,-2.0523969535350253e-06,1.883052304862097e-08,-0.0005055772435886632,-1.7104598026231035e-05,-1.7305507928200992e-05,0.7068251824274525,0.7073882674276912
0.9800450801849365,-2.0524009336136846e-06,1.883038006707423e-08,-0.0005055774389796167,-1.7101428914029647e-05,-1.7302339404857214e-05,0.7068251824264055,0.7073882674288916
1.03764009475708,-2.0523961158027734e-06,1.883024058511526e-08,-0.0005055774101388952,-1.710456772194776e-05,-1.730547732504149e-05,0.7068251824252536,0.7073882674298899
1.1104581356048584,-2.0523978040406594e-06,1.883011703257987e-08,-0.0005055775401284872,-1.710308212937758e-05,-1.7303992432497927e-05,0.7068251824243197,0.7073882674308952
1.1778931617736816,-2.0523965633124336e-06,1.883000088145903e-08,-0.0005055775809039622,-1.7103710766081298e-05,-1.7304621134569904e-05,0.7068251824234002,0.7073882674317835
1.261768102645874,-2.052395421037502e-06,1.8829889224681456e-08,-0.0005055776273742586,-1.710427906459704e-05,-1.730518945208578e-05,0.7068251824225174,0.7073882674326378
1.3475010395050049,-2.052395891347095e-06,1.8829788521923692e-08,-0.0005055777014797182,-1.7103716842264556e-05,-1.7304627621744393e-05,0.706825182421743,0.707388267433439
1.4223241806030273,-2.0523944201571726e-06,1.8829693432080574e-08,-0.0005055777227749927,-1.710455776871804e-05,-1.7305468456315952e-05,0.7068251824209839,0.7073882674341566
1.5054750442504883,-2.0523884994943817e-06,1.88296088636606e-08,-0.0005055775827882605,-1.710861151751422e-05,-1.7309519864517465e-05,0.7068251824202477,0.707388267434695
1.5872650146484375,-2.0523989880890792e-06,1.8829483936898955e-08,-0.0005055772363984322,-1.7100845299163723e-05,-1.7301744019603637e-05,0.7068251824194992,0.7073882674358208
1.6633970737457275,-2.052393752612073e-06,1.882933128578672e-08,-0.0005055772283020284,-1.7104233357648805e-05,-1.730514104063298e-05,0.7068251824181853,0.7073882674369689
1.7480690479278564,-2.052393448082325e-06,1.8829181710772885e-08,-0.0005055773357687064,-1.7104114099930148e-05,-1.730502340322898e-05,0.7068251824170134,0.7073882674381455
1.8257291316986084,-2.0523946855488707e-06,1.882904681737435e-08,-0.0005055774523544145,-1.7102925972659497e-05,-1.7303835907178434e-05,0.7068251824159851,0.7073882674392307
1.896949052810669,-2.0523913069640442e-06,1.8828919687622313e-08,-0.0005055774544677396,-1.7105061420559654e-05,-1.7305970861276502e-05,0.7068251824149497,0.7073882674401614
1.957367181777954,-2.0523930185391635e-06,1.8828799604859135e-08,-0.0005055775785451286,-1.710356680747671e-05,-1.7304476978651985e-05,0.7068251824140431,0.7073882674411399
