time,odom_position_x,odom_position_y,odom_position_z,odom_rot_x,odom_rot_y,odom_rot_z,odom_rot_w
0.0702519416809082,-2.0528051197203555e-06,1.9046226436714858e-08,-0.0005055776280300153,-1.7101120637475024e-05,-1.7302024093731297e-05,0.706825184145199,0.7073882657114813
0.1268939971923828,-2.0528004757916618e-06,1.9046121298486006e-08,-0.0005055775791777302,-1.7104211232100866e-05,-1.7305114005119267e-05,0.7068251841443147,0.7073882657122145
0.18820881843566895,-2.0528011952951574e-06,1.904602528056583e-08,-0.0005055776717613203,-1.7103481102525384e-05,-1.730438427026755e-05,0.7068251841435805,0.7073882657129836
0.2457258701324463,-2.052795256222718e-06,1.9045901482675487e-08,-0.0005055772323437225,-1.710746915177012e-05,-1.730836575902818e-05,0.7068251841425632,0.7073882657138063
0.298325777053833,-2.052799006213885e-06,1.9045783718044974e-08,-0.0005055774360929639,-1.7104513858118942e-05,-1.730541452649529e-05,0.706825184141689,0.7073882657148235
0.35479283332824707,-2.0527991328453337e-06,1.9045671984831147e-08,-0.0005055775078779221,-1.710417167434484e-05,-1.7305073378064676e-05,0.7068251841408201,0.7073882657157083
0.41097283363342285,-2.0527956538994654e-06,1.9045563538159366e-08,-0.000505577503735543,-1.7106420490472088e-05,-1.7307321783185342e-05,0.7068251841399273,0.7073882657164909
0.474470853805542,-2.0528019234927787e-06,1.9045447454801162e-08,-0.0005055771254194579,-1.7101665073669495e-05,-1.7302570659795698e-05,0.7068251841391048,0.7073882657175442
0.5494699478149414,-2.0528022850504863e-06,1.904531832241929e-08,-0.000505577494385942,-1.710112316970328e-05,-1.730202626439797e-05,0.7068251841381238,0.7073882657185507
0.620689868927002,-2.05279653718911e-06,1.9045195460303845e-08,-0.0005055774484094954,-1.7104965064734538e-05,-1.7305867123398978e-05,0.7068251841370867,0.7073882657194002
0.6857569217681885,-2.052801197850378e-06,1.904508864470581e-08,-0.0005055776415095851,-1.710138777928978e-05,-1.730229129026958e-05,0.7068251841363258,0.7073882657203345
0.7436327934265137,-2.0527966771180516e-06,1.9044986193021522e-08,-0.000505577595825089,-1.7104396297146792e-05,-1.7305299075024848e-05,0.7068251841354647,0.7073882657210485
0.808074951171875,-2.0527979156411762e-06,1.9044890074487383e-08,-0.0005055776997405,-1.7103294198299835e-05,-1.7304197495957934e-05,0.7068251841347374,0.7073882657218289
0.8662378787994385,-2.052787153994529e-06,1.9044714137422987e-08,-0.0005055770648108217,-1.7110603406779465e-05,-1.731150703679054e-05,0.7068251841332022,0.7073882657230074
0.9414079189300537,-2.052798736325247e-06,1.9044586521623115e-08,-0.000505577461201832,-1.7102031370665515e-05,-1.7302933612050006e-05,0.7068251841324058,0.70738826572422
1.0202548503875732,-2.0527920340676692e-06,1.9044461089297998e-08,-0.0005055773672776338,-1.710655189818284e-05,-1.7307452491220344e-05,0.706825184131337,0.7073882657250682
1.0939087867736816,-2.052793579445168e-06,1.9044349363998847e-08,-0.0005055766766262036,-1.7105183699362857e-05,-1.7306090456765057e-05,0.7068251841304631,0.7073882657260078
1.1712110042572021,-2.0528042676044524e-06,1.904419925284704e-08,-0.0005055774512586347,-1.7097205577688335e-05,-1.729810894769954e-05,0.7068251841294891,0.7073882657273691
