time,gripper_position_x,gripper_position_y,gripper_position_z,gripper_rot_x,gripper_rot_y,gripper_rot_z,gripper_rot_w
0.0754239559173584,0.006556814264935913,0.005945416967400204,0.8630997362677362,-0.007752819313648974,0.7068251063186216,-0.0077528733622949575,-0.7073033690185485
0.1373429298400879,0.006556812163553504,0.005945416911039104,0.8630997362848248,-0.007752816563410969,0.7068251081244951,-0.00775287057115965,-0.7073033672746356
0.13765692710876465,0.006556812163553504,0.005945416911039104,0.8630997362848248,-0.007752816563410969,0.7068251081244951,-0.00775287057115965,-0.7073033672746356
0.19103002548217773,0.006556812004644175,0.005945416911276545,0.8630997362670524,-0.0077528257299811125,0.7068251093311358,-0.007752879716717396,-0.7073033658680888
0.24442481994628906,0.0065568032816471136,0.00594541679858148,0.8630997363569283,-0.007752883890789286,0.7068251145859968,-0.007752937800807695,-0.7073033593425995
0.2924168109893799,0.006556803741097887,0.005945416799590615,0.8630997363669809,-0.0077528335425494,0.7068251140861923,-0.007752887429705455,-0.7073033609460693
0.35649991035461426,0.006556813078301818,0.005945416893458166,0.863099736241143,-0.007752825041769155,0.7068251092730892,-0.007752879030287236,-0.7073033659411634
0.41654086112976074,0.006556807199955999,0.005945416908782181,0.8630997363247546,-0.007753157298159924,0.7068251084555821,-0.007753211526711474,-0.7073033594715125
0.47557687759399414,0.006556806530126362,0.005945416711094889,0.8630997363172652,-0.007754137033192126,0.706825099451239,-0.007754192124314469,-0.7073033469800043
0.5279269218444824,0.006556805080752764,0.005945416803552453,0.8630997363401673,-0.007753901567790935,0.7068251024282233,-0.007753956433435103,-0.70730334917024
0.5753560066223145,0.006556802587310033,0.005945416764011314,0.8630997363575618,-0.0077536737915787045,0.7068251073486538,-0.007753728395192584,-0.7073033492500032
0.6228039264678955,0.006556803819354628,0.005945416773201968,0.8630997363471203,-0.007753945526919201,0.7068251031586208,-0.00775400040652059,-0.7073033474763623
0.6643710136413574,0.006556823121371852,0.005945417468422186,0.8630997361944495,-0.0077551255925138556,0.7068250734265489,-0.007755181912652163,-0.7073033512970941
0.7075879573822021,0.006556822400564564,0.005945417269608139,0.8630997361978849,-0.007755945138757686,0.7068250654493421,-0.007756002192947246,-0.7073033412882492
0.7569518089294434,0.006556818405999774,0.005945417152249897,0.8630997362349738,-0.007753075482102239,0.7068250997880179,-0.007753129843955838,-0.7073033699254165
0.8131129741668701,0.006556809083055031,0.005945416901827294,0.8630997363081317,-0.007752831242435006,0.7068251106041356,-0.007752885204246277,-0.7073033644753774
0.8655579090118408,0.00655681789821948,0.005945417053952084,0.8630997362368955,-0.007752821122488589,0.706825103409028,-0.007752875235562753,-0.7073033718858139
0.9228529930114746,0.006556812420005824,0.005945416935062122,0.8630997362817128,-0.007752821316470243,0.706825107934692,-0.007752875330988553,-0.7073033673600377
0.9757528305053711,0.006556811581369368,0.005945416900047324,0.863099736289149,-0.007752816989023781,0.7068251086465986,-0.007752870985623812,-0.7073033667436764
1.021850824356079,0.00655681417227485,0.005945416913006992,0.8630997362187308,-0.0077528431683808975,0.7068251093092014,-0.007752897167314332,-0.7073033655075844
1.0680899620056152,0.00655680709601484,0.0059454168669856415,0.8630997363253098,-0.00775283338975516,0.7068251120974816,-0.007752887320202471,-0.7073033629363108
1.112574815750122,0.006556805426080502,0.005945416782775327,0.8630997363568634,-0.007752839590402291,0.7068251126236009,-0.0077528935127284026,-0.7073033622747035
1.157546043395996,0.006556797839643098,0.005945416365277358,0.8630997364667093,-0.007753029408528023,0.7068251140791029,-0.007753083431805918,-0.7073033566577738
1.2122728824615479,0.0065568071215062465,0.005945416877531205,0.8630997363252966,-0.007753112293787178,0.7068251090362793,-0.0077531664797223345,-0.7073033598783129
1.2672579288482666,0.006556812490304397,0.005945417054329643,0.8630997362841238,-0.007753348259853648,0.7068251016538929,-0.007753402765085595,-0.7073033620790222
1.3146119117736816,0.006556797386144709,0.005945416588003427,0.8630997364658513,-0.0077541178766395704,0.706825102556598,-0.00775417288636246,-0.7073033442976635
1.3582019805908203,0.006556802659258716,0.005945416769725486,0.863099736358657,-0.007753677075939145,0.7068251068559788,-0.0077537316924415674,-0.7073033496701957
1.403566837310791,0.006556804300884254,0.005945416773520307,0.8630997363424843,-0.007753280605566911,0.7068251101181656,-0.007753334883084554,-0.7073033551061986
1.4520788192749023,0.006556819275346403,0.00594541734373411,0.8630997362259697,-0.007754659797116647,0.7068250818072451,-0.007754715620028633,-0.7073033531415397
1.4964678287506104,0.006556815207353745,0.0059454170815885915,0.8630997362606302,-0.007754090781181877,0.7068250913606973,-0.0077541460148254655,-0.7073033560776313
1.551800012588501,0.006556817724362453,0.005945417156976472,0.8630997362408239,-0.007753057509551502,0.7068251004818333,-0.00775311184357376,-0.7073033696263872
1.61033296585083,0.006556821156632947,0.005945417111380251,0.8630997362108168,-0.007752817667016114,0.7068251007160913,-0.007752871836888167,-0.7073033746520584
1.6693990230560303,0.006556812446174521,0.005945416934085673,0.8630997362818104,-0.007752820899871312,0.7068251078855659,-0.007752874915230406,-0.7073033674182544
1.7299549579620361,0.006556811345741528,0.00594541692638799,0.8630997362910872,-0.00775282499106922,0.7068251086836789,-0.007752878991293529,-0.7073033665311586
1.7939798831939697,0.0065568111806732655,0.005945416894755064,0.8630997362923244,-0.007752817863781706,0.7068251089742521,-0.007752871853722144,-0.7073033663971409
1.843271017074585,0.006556810585323213,0.005945416901057945,0.8630997362974355,-0.007752822817038717,0.7068251093459147,-0.007752876801623915,-0.7073033659172017
1.8909509181976318,0.006556800864174212,0.005945416761816278,0.8630997364198966,-0.007752834418191053,0.7068251145431403,-0.007752888295741154,-0.7073033604703396
1.938843011856079,0.006556806553114261,0.005945416855086953,0.8630997363291477,-0.007752833359804658,0.7068251126184137,-0.007752887278875255,-0.7073033624165123
1.983407974243164,0.006556805881312647,0.005945416840491124,0.8630997363341492,-0.007752833350003277,0.7068251132320177,-0.007752887255688616,-0.7073033618036844
2.034266948699951,0.0065568099614927,0.005945416976950828,0.8630997363040195,-0.007753702091659324,0.7068251000791448,-0.0077537568716211725,-0.7073033558921923
2.075537919998169,0.006556815167900022,0.005945417080945262,0.8630997362314184,-0.007754027034385744,0.7068250941122254,-0.007754082165401186,-0.7073033547267867
2.1248979568481445,0.006556803324453523,0.005945416782431209,0.8630997363528051,-0.007753695285421141,0.7068251063223352,-0.007753749925911144,-0.7073033498039777
2.168519973754883,0.00655680526274774,0.005945416780359522,0.863099736333943,-0.00775342512540587,0.7068251077957348,-0.007753479551856498,-0.7073033542570066
2.209141969680786,0.0065568062752756505,0.005945416765624924,0.8630997363229965,-0.007752813864906877,0.7068251139288888,-0.007752867744646054,-0.7073033615347266
2.260758876800537,0.006556822431147028,0.005945417299470852,0.863099736201737,-0.007755531754202155,0.7068250694883302,-0.007755588439490111,-0.7073033463217778
2.302881956100464,0.006556822431147028,0.005945417299470852,0.863099736201737,-0.007755531754202155,0.7068250694883302,-0.007755588439490111,-0.7073033463217778
2.3478739261627197,0.0065568075639605575,0.005945416873597618,0.863099736321558,-0.007752832475061752,0.7068251117208956,-0.007752886413212603,-0.7073033633326097
2.39174485206604,0.0065568086090341164,0.005945416863822429,0.863099736311677,-0.007752824409406606,0.7068251111584892,-0.007752878355354372,-0.7073033640713683
2.432004928588867,0.006556813158205501,0.005945416951234515,0.8630997362757277,-0.007752821373179849,0.706825107315466,-0.0077528754012316905,-0.707303367977454
2.4736328125,0.006556811401683598,0.005945416897889908,0.8630997362904902,-0.007752817442787119,0.7068251087995137,-0.007752871436304487,-0.7073033665809512
2.518254041671753,0.006556813642181456,0.00594541687148997,0.863099736275549,-0.007752835132052573,0.7068251063626243,-0.007752889191023998,-0.7073033686276864
2.5604379177093506,0.006556806255787339,0.00594541684868605,0.8630997363315619,-0.007752833376551541,0.7068251128653942,-0.007752887290246931,-0.7073033621693905
2.600446939468384,0.0065568066349568485,0.005945416856889528,0.8630997363285309,-0.007752833362109764,0.7068251125442162,-0.007752887282799846,-0.7073033624905912
2.6444509029388428,0.006556805391775847,0.00594541682978167,0.8630997363378043,-0.007752915479160762,0.7068251127763192,-0.007752969450438515,-0.707303360457886
2.696687936782837,0.00655680939421322,0.005945416951690625,0.8630997363088706,-0.007753171292840482,0.7068251062898502,-0.007753225577982058,-0.7073033613283506
2.745471954345703,0.00655687543008277,0.00594541843933096,0.86309973576198,-0.00775336857008012,0.7068250504385681,-0.0077534242053032745,-0.7073034128020492
2.7952628135681152,0.006556791358540018,0.005945416348047382,0.8630997365724105,-0.007753821666338949,0.706825107453538,-0.007753876369784234,-0.7073033459019575
2.847095012664795,0.006556799143194094,0.005945416655519139,0.8630997365082379,-0.007753413748264084,0.7068251070081151,-0.007753468182666427,-0.7073033552934385
2.9041788578033447,0.006556804607155584,0.005945416767405495,0.863099736339012,-0.007753503910971727,0.7068251075096098,-0.0077535583970206184,-0.7073033528149828
2.958936929702759,0.006556815858823895,0.005945417143452957,0.8630997362499941,-0.007752944621829979,0.7068251040003726,-0.0077529988019378075,-0.7073033685867269
3.0157649517059326,0.006556822346184633,0.0059454174328156875,0.8630997362001871,-0.00775669030882683,0.7068250569289988,-0.007756748049328175,-0.7073033334521132
3.0687508583068848,0.006556814721535582,0.005945417063424125,0.8630997362654294,-0.007755138381804278,0.7068250801883014,-0.007755194569123579,-0.7073033442609163
3.1232059001922607,0.006556805813767151,0.005945416831558,0.8630997363349576,-0.007752831506188132,0.7068251132868927,-0.007752885409658678,-0.7073033617892914
3.1868948936462402,0.0065568190555339466,0.0059454170770368185,0.8630997362276892,-0.00775282053100871,0.7068251024325496,-0.007752874665042682,-0.7073033728743691
3.2497599124908447,0.006556813151021393,0.0059454169486352565,0.8630997362755745,-0.007752820747641118,0.7068251073579567,-0.007752874774418993,-0.7073033679487193
3.3005449771881104,0.0065568116119502345,0.005945416915374594,0.8630997362883528,-0.007752820811260971,0.7068251086091628,-0.007752874810795939,-0.7073033666972633
3.353579044342041,0.006556818424800979,0.005945417048903874,0.8630997361675677,-0.007752823574494278,0.7068251062274888,-0.007752877627599899,-0.7073033690161629
3.401118040084839,0.006556804474493829,0.00594541658123923,0.8630997363516553,-0.0077528223198878215,0.7068251138843722,-0.00775287620667375,-0.707303361393784
3.44655704498291,0.006556811305909293,0.005945416905472036,0.8630997362478742,-0.007752831543533158,0.7068251114222184,-0.007752885487964303,-0.7073033636514375
3.496487855911255,0.006556816237553485,0.005945416968592547,0.8630997361925568,-0.007752916818453126,0.7068251069117832,-0.007752970920063021,-0.7073033662876671
3.546780824661255,0.006556797154612481,0.005945416290831177,0.8630997364875233,-0.0077529188985623965,0.706825114979754,-0.007752972827874241,-0.7073033581814392
3.6000208854675293,0.006556794213383084,0.00594541675433059,0.8630997364544313,-0.007753377386507927,0.7068251077662556,-0.007753431778640712,-0.7073033553334659
3.6452560424804688,0.006556792209157011,0.005945416387136623,0.8630997365479564,-0.007753547067716523,0.7068251108205112,-0.007753601511394265,-0.7073033485606046
3.6913909912109375,0.006556802951043894,0.005945416776454207,0.8630997363559965,-0.007753546778466503,0.7068251080817342,-0.0077536012799308066,-0.7073033513032377
3.7338128089904785,0.006556804396155038,0.005945416783286616,0.8630997363436234,-0.00775520063120019,0.7068250888346221,-0.007755256673712507,-0.7073033342569677
3.772444009780884,0.00655682866206571,0.005945417583149694,0.8630997361443477,-0.007757008607998982,0.7068250486349624,-0.0077570667445506164,-0.7073033347547286
3.8106939792633057,0.00655682866206571,0.005945417583149694,0.8630997361443477,-0.007757008607998982,0.7068250486349624,-0.0077570667445506164,-0.7073033347547286
3.8486459255218506,0.006556811390270404,0.005945416957218277,0.8630997362909455,-0.007752832433939283,0.7068251084802387,-0.0077528864427175714,-0.7073033665712025
3.8951449394226074,0.006556810837569971,0.005945416953847996,0.8630997362943276,-0.007752834690221665,0.7068251090221714,-0.007752888688431842,-0.7073033659802895
3.9330039024353027,0.006556810272295248,0.005945416929647553,0.8630997363003771,-0.007753756671740024,0.7068250992427215,-0.0077538115083204545,-0.7073033555307702
3.9769978523254395,0.006556810985147329,0.005945416925041689,0.8630997362936438,-0.0077528267085959866,0.7068251089935761,-0.007752880703016599,-0.7073033661838823
4.017369031906128,0.006556812885301511,0.005945416934374242,0.863099736278634,-0.00775281851039685,0.7068251075208803,-0.0077528725323835175,-0.7073033678350034
4.057924032211304,0.006556811847945253,0.0059454169013336946,0.8630997362870475,-0.00775281584479335,0.7068251084405219,-0.007752869845252544,-0.7073033669746557
