time,odom_position_x,odom_position_y,odom_position_z,odom_rot_x,odom_rot_y,odom_rot_z,odom_rot_w
0.02505207061767578,0.6901549429209671,1.3613443373754834,-0.0004722432198617909,-0.00018973673075839295,-0.00029778422819299623,0.8836675249259807,0.46811492255184317
0.07894515991210938,0.6931007707865923,1.3567071790073344,-0.000504214208951196,2.6189385966186674e-05,5.652668234353446e-05,0.8836501202169161,0.4681479052174429
0.12790703773498535,0.6952706707114577,1.352989671039225,-0.00048334738043724797,0.00012104958662053601,0.00025862441217099584,0.8836638107225541,0.4681219799151768
0.1889171600341797,0.6973488225951515,1.3495059861920724,-0.0005062728207965769,-2.5100042837902154e-05,-3.9378381499042455e-05,0.8837855053881261,0.46789227209389284
0.25452613830566406,0.6988916673517999,1.346649777874446,-0.0004598561248562831,-0.00016218047086781118,-0.00028840109465109884,0.8839385777546998,0.46760290982766783
0.3111441135406494,0.7006432517595402,1.3440636534358241,-0.0004022489296898052,-0.00040794916380659996,-0.0007507605260326774,0.8840404747210385,0.4674095730631896
0.3615880012512207,0.7021525715576677,1.3417511171955385,-0.0003543305046466022,-0.000609192304795546,-0.0011426872289020857,0.8840925005771982,0.46731014709054813
0.41052913665771484,0.7027015090641064,1.3404070422783054,-0.0003539195271877512,-0.000596493312627578,-0.001128978880183539,0.8841147366440343,0.4672681265090377
0.45642805099487305,0.7032243488833505,1.3395540346257455,-0.00020114551326416708,-0.00034279294229029437,-0.0006016316781979633,0.8841008130117836,0.46729570184651376
0.49909400939941406,0.7053335200011159,1.336695193570135,-0.00024203417986001612,-3.393578509766333e-05,0.00037174941697524106,0.8840253955314566,0.46743872401223363
0.5431489944458008,0.7091118779516857,1.3308864769732824,-0.00027562524598980995,0.00014893730479998804,0.0010940755433421798,0.8838402549118095,0.46778754217466345
0.5912611484527588,0.7128666127275681,1.3253425444278646,-0.0003529587695690218,0.0006412904187613605,0.0010141967617715453,0.8836522399805223,0.468142370362834
0.6449251174926758,0.7163886788668794,1.320175649347178,-0.00038061405635616934,0.00038643265087033867,0.0008953071156817387,0.8834792519062915,0.46846927385483295
0.7003631591796875,0.7198874893574911,1.3149044652862514,-0.0004414678724357114,0.00025869259118866154,0.0005177065673371754,0.8833619641986876,0.4686910552433128
0.7555980682373047,0.723298522510091,1.3098655636075185,-0.0005045080971908169,1.6860283921902398e-05,5.216780761830232e-05,0.8833124534734161,0.4687847123499493
0.8095130920410156,0.7265448988938241,1.305053859007361,-0.00047640735965862394,-0.00016843827863395337,-0.00026235203068657295,0.883317161969697,0.468775739741039
0.8568820953369141,0.7299501982822806,1.2998223398091058,-0.0005027530493224089,-8.520600375255776e-05,-8.948107263517503e-05,0.8833470058251148,0.4687195878485124
0.9024941921234131,0.7328637623190243,1.2950710445820053,-0.0004884881478901225,9.890138570003263e-05,0.00021921118168291535,0.8833849654237237,0.4686479969319195
0.9462311267852783,0.7354899130274776,1.2907627960838872,-0.0005025021988899897,4.9445068593377796e-05,0.00011237178330217891,0.8835003532288487,0.46843047592173914
0.9927852153778076,0.7377203445661227,1.286988887966952,-0.0004900375041793966,-0.00010482494369520791,-0.0001716426930262939,0.8836830025519445,0.46808579400714256
1.0474212169647217,0.7394831377143143,1.2841355483450287,-0.0004585666089826426,-0.00016733855024163286,-0.00031520819289354595,0.8838477839959589,0.46777448345013195
1.1007871627807617,0.7416328295032042,1.2812767900288167,-0.00039330978011731764,-0.00045580867403682677,-0.000848899319460959,0.883966376232274,0.46754948112384864
1.149848222732544,0.7432958450692599,1.2787791454107933,-0.00034344630072086907,-0.0006501248672753347,-0.001224423743330946,0.8840382359847093,0.46741253239638014
1.1951491832733154,0.7440217114076639,1.2774223866442491,-0.000334299252653986,-0.0005956838281622738,-0.001098639671442722,0.8840801271789783,0.46733367830582323
1.239150047302246,0.7452856266861578,1.2761401737260947,-0.00020661278280168296,-0.00022801618387629268,-0.00026969557825126244,0.8841305486615096,0.4672398187188383
1.2871291637420654,0.748480705116837,1.2713862217373892,-0.0003072226396893061,-2.7530337151562462e-05,0.0007830131630605893,0.8840609275610013,0.4673710116090311
1.331808090209961,0.752387622758808,1.26549878532769,-0.00030476641937616025,0.00031589153413222413,0.0011448765879598342,0.8839381582740425,0.46760231160381444
1.3834261894226074,0.7559344906068786,1.2603073091586627,-0.0003648942986007597,0.0005973509530394394,0.0009553850515296836,0.8838278728799677,0.46781088222882744
1.4427390098571777,0.759839463998106,1.2544934790735993,-0.0003897843375650755,0.00028797065876255543,0.0007864679118614721,0.8837327977673544,0.4679910690295359
1.5035111904144287,0.7636790608760852,1.2488290909826432,-0.0004637425199953138,0.00018678807911080812,0.0003712618437806992,0.8837006008897317,0.4680524278988243
1.5637881755828857,0.7671597024264509,1.2437152734464085,-0.0004951193708622129,-7.372411296235959e-05,-0.00013362965747958224,0.8837274318594729,0.46800192615728664
1.6279871463775635,0.7703788072992407,1.238876640218918,-0.0004725380694576009,-0.00019306513986698884,-0.0002975535263474791,0.8837879679234104,0.46788748854992857
1.6786160469055176,0.7735106821510481,1.2339729644991182,-0.0005061235083308156,-2.5273828372295522e-05,-4.970463424200268e-06,0.8838612415273737,0.4677491903383882
1.723464012145996,0.7761717505677386,1.2295478845113015,-0.00048421200259367303,0.00011511668682355838,0.00025620040851798744,0.8839635286612064,0.4675557732574027
1.7716281414031982,0.7786561233514138,1.2254841163037802,-0.0005062481658230818,6.87611139424184e-06,2.5307795256300686e-05,0.8841628908163369,0.4671787471787786
1.8179340362548828,0.7804513617966856,1.2223383905871719,-0.00047723758698723154,-0.0001362585053047807,-0.00022938346518837412,0.8843956206965029,0.46673795100644355
1.8662240505218506,0.7821931434282425,1.219728970047543,-0.00042124470016084194,-0.0003097895100381966,-0.0005705280511722294,0.8845913370073408,0.4663665350556018
1.9111380577087402,0.7840588700593168,1.217069528520981,-0.00036328476543134175,-0.0005666996583316828,-0.001067611600363887,0.8847342350207805,0.4660942741969296
1.9587640762329102,0.7850038693284294,1.2153359232941248,-0.0003475781627605475,-0.000622359451743738,-0.0011802057013261442,0.8848338267096747,0.46590483888185696
2.0014731884002686,0.7857463070754355,1.2142982956951265,-0.00021332155727972653,-0.0003992623141559834,-0.0007206811447809581,0.8849149105676153,0.4657519965211116
2.0447771549224854,0.7878270887271368,1.2115674448196294,-0.00022444080849279464,-4.4643163557509204e-05,0.0003230792296982755,0.8849646477044577,0.4656580998330475
2.0945851802825928,0.7919210930082121,1.205447788579678,-0.00024952492618512956,3.28519552862859e-05,0.0010839839146690462,0.8848541391951888,0.4658669082997452
2.1392822265625,0.7961580357761373,1.1991989709358737,-0.0003772703333381009,0.0004909946619298345,0.0009825281773899446,0.8847090699035598,0.4661423121676478
2.187148094177246,0.7998958205564937,1.1937296459131972,-0.00040986978244206274,0.0003304872373368266,0.0007290644439786692,0.8845693504958362,0.4664080010104856
2.231241226196289,0.8033413756141451,1.1886521418421043,-0.00046742362417794697,0.00017263722800080853,0.00033372581839099993,0.8844900684119916,0.46655886842285627
2.275153160095215,0.8067489125589998,1.1836778514195732,-0.0004974684663395495,-6.831642582700884e-05,-0.00011089845094215122,0.8844711203365636,0.46659492102356137
2.3191351890563965,0.8100657960371965,1.1787664198011762,-0.0004842917810086878,-0.00014506064880377185,-0.00021136911933224457,0.8844955818813823,0.4665484968498118
2.3631491661071777,0.8131109463915223,1.1741508246011811,-0.0005030585219080851,4.053877348972532e-05,7.206985194031939e-05,0.8845194467859623,0.4665033134073108
2.411119222640991,0.8157005852467768,1.170001547621123,-0.0004920671131028592,8.494924508345112e-05,0.00019062572585079417,0.8845759206026028,0.4663961804469631
2.4553511142730713,0.8183128626539599,1.1658140856172095,-0.0005040084897675011,-4.34792013979952e-05,-7.293794746554066e-05,0.884731090111511,0.46610180323585143
2.4991371631622314,0.8202150952854752,1.1625254727880363,-0.0004946282714021252,-8.321370506317103e-05,-0.00012248656344475731,0.8849019214857734,0.46577737968186816
2.543166160583496,0.8219783334357047,1.1599849170326593,-0.0004625941377280618,-0.00013100213989956902,-0.0002149954861132713,0.8850579102757229,0.4654808611250851
2.5872020721435547,0.8242151631112533,1.1571317830126944,-0.00038660110594806486,-0.00046206190371318875,-0.000879115491064063,0.8851826547160028,0.4652426049328247
2.635296106338501,0.8257810835685843,1.1547826774226175,-0.0003307361658699097,-0.0006984289516331063,-0.0013294608291814457,0.8852666821211962,0.4650813329483699
2.683202028274536,0.8263457114397419,1.1534599592088137,-0.0003269557264624183,-0.0007108389802399747,-0.0013560204179011164,0.8853270952073488,0.46496622501885954
2.7400481700897217,0.8264918870382894,1.1530404162863979,-0.0002971088273106149,-0.00046094175639338123,-0.0008478936848819106,0.8853585011039911,0.4649079404913307
2.7925920486450195,0.8279455983690049,1.1513726639097095,-0.00020326779945158656,-1.6642030258209683e-05,0.0002129781795739707,0.8853548224181519,0.4649158986142125
